EmployeeID,FirstName,LastName,Gender,DateOfBirth,Age,Department,JobRole,EmploymentType,HireDate,ExperienceYears,Team,Manager,Branch,Location,Email,PhoneNumber,AttendanceDate,DayOfWeek,Month,Quarter,Year,Shift,PreferredShift,AttendanceStatus,ClockInTime,ClockOutTime,WorkingHours,BreakHours,OvertimeHours,LateMinutes,EarlyDepartureMinutes,ProductivityScore,PerformanceRating,TasksAssigned,TasksCompleted,AttendanceRate,UtilizationRate,CapacityUtilization,EfficiencyScore,LeaveBalance,AbsenceCount,CustomerOrders,DailySales,WorkloadIndex,CurrentCapacity,RequiredCapacity,AvailableHeadroom,CapacityLoad,PeakUtilization,ScalingEvents,PublicHoliday,Weekend,WeatherCondition,Season,SpecialEvent,HistoricalDemand,WorkforceDemand,WorkforceStatus,AlertLevel,NotificationType,ProcessingStatus,LastUpdated
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-18,Saturday,5.0,2.0,2024.0,Evening,Evening,Leave,,,,,,,,,,0.0,0.0,76.3,,,,15.0,7.0,6715.0,254627.31,73.9,238.0,237.0,1.0,99.6,78.5,0.0,No,Yes,Cloudy,Spring,,115.5,120.2,Balanced,Medium,Attendance Monitoring,Completed,2024-05-18T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-19,Sunday,5.0,2.0,2024.0,Morning,Evening,Absent,,,,,,,,,,0.0,0.0,75.7,,,,15.0,8.0,6530.0,279346.72,68.4,244.0,240.0,4.0,98.4,72.0,0.0,No,Yes,Sunny,Spring,,119.1,113.0,Balanced,Medium,Attendance Monitoring,Completed,2024-05-19T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-20,Monday,5.0,2.0,2024.0,Evening,Evening,Remote Work,15:17,00:05,7.8,1.0,0.0,7.0,0.0,74.8,3.0,36.0,26.0,75.9,99.2,83.2,63.6,15.0,8.0,6480.0,272580.23,66.7,241.0,238.0,3.0,98.8,77.6,0.0,No,No,Windy,Spring,,111.8,115.7,Balanced,Medium,Attendance Monitoring,Completed,2024-05-20T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-21,Tuesday,5.0,2.0,2024.0,Rotational,Evening,Remote Work,17:20,01:26,7.0,1.1,0.0,15.0,0.0,69.0,2.0,38.0,25.0,76.1,87.5,81.2,53.4,15.0,8.0,6156.0,278125.37,62.7,229.0,233.0,-4.0,101.7,75.0,0.0,No,No,Windy,Spring,,110.0,105.6,Balanced,Medium,Attendance Monitoring,Completed,2024-05-21T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-22,Wednesday,5.0,2.0,2024.0,Evening,Evening,Present,15:22,01:28,9.0,1.1,0.0,0.0,0.0,69.3,2.0,40.0,27.0,76.2,115.8,96.6,55.0,15.0,8.0,6418.0,245462.1,68.4,233.0,233.0,0.0,100.0,71.6,0.0,No,No,Sunny,Spring,,106.3,110.0,Balanced,Medium,Attendance Monitoring,Completed,2024-05-22T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-23,Thursday,5.0,2.0,2024.0,Evening,Evening,Present,15:23,00:59,8.7,0.9,0.0,0.0,0.0,70.1,2.0,34.0,22.0,76.4,111.1,98.8,53.4,15.0,8.0,6390.0,239529.67,65.4,235.0,234.0,1.0,99.6,74.2,0.0,No,No,Sunny,Spring,,103.9,111.9,Balanced,Medium,Attendance Monitoring,Completed,2024-05-23T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-24,Friday,5.0,2.0,2024.0,Evening,Evening,Present,15:31,23:55,7.4,1.0,0.0,5.0,0.0,75.4,2.0,36.0,28.0,76.6,93.2,78.4,69.0,15.0,8.0,6241.0,262833.63,63.3,230.0,233.0,-3.0,101.3,70.6,0.0,No,No,Sunny,Spring,,111.8,104.1,Balanced,Medium,Attendance Monitoring,Completed,2024-05-24T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-25,Saturday,5.0,2.0,2024.0,Evening,Evening,Leave,,,,,,,,,,0.0,0.0,76.0,,,,15.0,8.0,6732.0,255198.0,69.7,241.0,241.0,0.0,100.0,78.9,0.0,No,Yes,Cloudy,Spring,,120.2,120.2,Balanced,Medium,Attendance Monitoring,Completed,2024-05-25T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-26,Sunday,5.0,2.0,2024.0,Evening,Evening,Remote Work,15:22,23:58,7.5,1.1,0.0,0.0,0.0,75.5,2.0,37.0,26.0,76.2,93.7,80.8,62.4,15.0,8.0,6567.0,240519.29,72.5,239.0,239.0,0.0,100.0,71.2,0.0,No,Yes,Cloudy,Spring,,113.0,116.9,Balanced,Medium,Attendance Monitoring,Completed,2024-05-26T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-27,Monday,5.0,2.0,2024.0,Evening,Evening,Present,15:30,01:06,8.5,1.1,0.0,15.0,0.0,70.0,2.0,39.0,25.0,76.4,102.5,97.7,52.8,15.0,8.0,6640.0,268154.92,70.1,246.0,243.0,3.0,98.8,73.5,0.0,Yes,No,Sunny,Spring,Bank Holiday,115.7,119.9,Balanced,Medium,Attendance Monitoring,Completed,2024-05-27T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-28,Tuesday,5.0,2.0,2024.0,Evening,Evening,Present,15:25,00:08,8.2,0.9,0.0,0.0,23.0,73.4,3.0,34.0,26.0,76.5,102.6,89.7,66.0,15.0,8.0,6330.0,247613.94,68.2,228.0,235.0,-7.0,103.1,74.0,0.0,No,No,Cloudy,Spring,,105.6,110.9,Balanced,Medium,Attendance Monitoring,Completed,2024-05-28T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-29,Wednesday,5.0,2.0,2024.0,Evening,Evening,Present,15:12,00:12,7.7,1.3,0.0,1.0,0.0,71.3,2.0,34.0,24.0,76.7,100.4,86.7,59.2,15.0,8.0,6253.0,259853.85,63.1,231.0,232.0,-1.0,100.4,70.9,0.0,No,No,Windy,Spring,,110.0,109.5,Balanced,Medium,Attendance Monitoring,Completed,2024-05-29T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-30,Thursday,5.0,2.0,2024.0,Evening,Evening,Present,15:21,00:45,8.5,0.9,0.0,0.0,0.0,72.3,2.0,35.0,24.0,76.8,101.3,98.4,58.3,15.0,8.0,6172.0,261909.28,60.1,225.0,229.0,-4.0,101.8,70.0,0.0,No,No,Windy,Spring,,111.9,104.8,Balanced,Medium,Attendance Monitoring,Completed,2024-05-30T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-05-31,Friday,5.0,2.0,2024.0,Evening,Evening,Remote Work,15:29,01:29,9.1,0.9,0.0,0.0,0.0,69.9,2.0,34.0,22.0,77.0,118.7,102.1,53.2,15.0,8.0,6125.0,251330.2,61.9,227.0,233.0,-6.0,102.6,73.7,0.0,No,No,Cloudy,Spring,,104.1,104.7,Balanced,Medium,Attendance Monitoring,Completed,2024-05-31T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-01,Saturday,6.0,2.0,2024.0,Evening,Evening,Present,15:35,01:41,9.2,0.9,0.0,6.0,0.0,71.1,2.0,41.0,28.0,77.1,119.2,102.2,57.1,15.0,8.0,6674.0,250863.6,71.6,237.0,238.0,-1.0,100.4,76.7,0.0,No,Yes,Cloudy,Summer,,120.2,116.6,Balanced,Medium,Attendance Monitoring,Completed,2024-06-01T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-02,Sunday,6.0,2.0,2024.0,Evening,Evening,Present,15:21,00:57,8.6,1.0,0.0,0.0,0.0,70.6,2.0,37.0,26.0,77.3,106.5,93.2,58.4,15.0,8.0,6761.0,294602.99,71.9,237.0,244.0,-7.0,103.0,77.5,0.0,No,Yes,Sunny,Summer,,116.9,120.9,Balanced,Medium,Attendance Monitoring,Completed,2024-06-02T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-03,Monday,6.0,2.0,2024.0,Evening,Evening,Present,15:37,02:19,9.4,1.3,0.0,12.0,0.0,72.5,2.0,37.0,25.0,77.4,118.8,100.8,57.6,15.0,8.0,6336.0,252979.25,67.7,237.0,238.0,-1.0,100.4,75.1,0.0,No,No,Cloudy,Summer,,119.9,112.2,Balanced,Medium,Attendance Monitoring,Completed,2024-06-03T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-04,Tuesday,6.0,2.0,2024.0,Evening,Evening,Present,15:11,23:29,7.1,1.2,0.0,0.0,0.0,76.2,3.0,34.0,26.0,77.6,90.9,77.4,68.6,15.0,8.0,6436.0,269242.12,63.1,238.0,237.0,1.0,99.6,74.2,0.0,No,No,Sunny,Summer,,110.9,109.6,Balanced,Medium,Attendance Monitoring,Completed,2024-06-04T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-05,Wednesday,6.0,2.0,2024.0,Evening,Evening,Present,15:03,00:39,8.8,0.8,0.0,0.0,0.0,68.8,2.0,33.0,24.0,77.7,106.1,98.2,58.9,15.0,8.0,6179.0,254415.02,63.5,233.0,229.0,4.0,98.3,70.0,0.0,No,No,Windy,Summer,,109.5,107.0,Balanced,Medium,Attendance Monitoring,Completed,2024-06-05T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-06,Thursday,6.0,2.0,2024.0,Evening,Evening,Leave,,,,,,,,,,0.0,0.0,77.2,,,,14.0,8.0,6086.0,260790.0,60.6,234.0,232.0,2.0,99.1,70.3,0.0,No,No,Cloudy,Summer,,104.8,104.2,Balanced,Low,Routine Update,Completed,2024-06-06T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-07,Friday,6.0,2.0,2024.0,Morning,Evening,Leave,,,,,,,,,,0.0,0.0,76.7,,,,13.0,8.0,6570.0,262754.41,70.0,234.0,234.0,0.0,100.0,76.1,0.0,No,No,Sunny,Summer,,104.7,113.6,Balanced,Medium,Attendance Monitoring,Completed,2024-06-07T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-08,Saturday,6.0,2.0,2024.0,Evening,Evening,Remote Work,15:17,01:23,9.2,0.9,0.0,0.0,0.0,72.6,2.0,37.0,25.0,76.9,118.0,100.1,57.7,13.0,8.0,6681.0,291377.05,70.5,243.0,243.0,0.0,100.0,77.8,0.0,No,Yes,Rainy,Summer,,116.6,117.5,Balanced,Medium,Attendance Monitoring,Completed,2024-06-08T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-09,Sunday,6.0,2.0,2024.0,Evening,Evening,Leave,,,,,,,,,,0.0,0.0,76.4,,,,13.0,8.0,6707.0,268773.44,73.0,242.0,240.0,2.0,99.2,73.0,0.0,No,Yes,Cloudy,Summer,,120.9,121.9,Balanced,Medium,Attendance Monitoring,Completed,2024-06-09T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-10,Monday,6.0,2.0,2024.0,Evening,Evening,Present,15:24,01:54,9.3,1.2,0.0,0.0,0.0,73.6,2.0,39.0,27.0,76.5,113.4,104.1,59.9,13.0,8.0,6582.0,257025.87,70.0,232.0,235.0,-3.0,101.3,70.0,0.0,No,No,Cloudy,Summer,,112.2,114.4,Balanced,Medium,Attendance Monitoring,Completed,2024-06-10T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-11,Tuesday,6.0,2.0,2024.0,Evening,Evening,Present,15:13,00:25,8.0,1.2,0.0,0.0,0.0,75.2,3.0,38.0,30.0,76.7,99.0,89.3,69.8,13.0,8.0,6420.0,246643.16,63.9,229.0,236.0,-7.0,103.1,70.0,0.0,No,No,Sunny,Summer,,109.6,109.8,Balanced,Medium,Attendance Monitoring,Completed,2024-06-11T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-12,Wednesday,6.0,2.0,2024.0,Evening,Evening,Present,15:20,01:14,7.0,1.1,1.8,0.0,0.0,73.3,3.0,34.0,25.0,76.8,84.9,97.2,63.4,13.0,8.0,6176.0,254678.57,62.4,231.0,231.0,0.0,100.0,73.9,0.0,No,No,Sunny,Summer,,107.0,106.9,Balanced,Medium,Attendance Monitoring,Completed,2024-06-12T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-13,Thursday,6.0,2.0,2024.0,Evening,Evening,Remote Work,15:46,02:10,9.4,1.0,0.0,29.0,0.0,69.1,2.0,35.0,22.0,77.0,115.7,106.8,51.1,13.0,8.0,6500.0,253329.23,67.7,237.0,240.0,-3.0,101.3,71.9,0.0,No,No,Sunny,Summer,,104.2,112.4,Balanced,Medium,Attendance Monitoring,Completed,2024-06-13T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-14,Friday,6.0,2.0,2024.0,Evening,Evening,Present,15:27,00:09,7.7,1.0,0.0,0.0,0.0,68.9,2.0,34.0,23.0,77.1,99.2,83.4,54.8,13.0,8.0,6195.0,245003.27,66.1,231.0,232.0,-1.0,100.4,73.7,0.0,No,No,Sunny,Summer,,113.6,106.5,Balanced,Medium,Attendance Monitoring,Completed,2024-06-14T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-15,Saturday,6.0,2.0,2024.0,Evening,Evening,Present,15:11,00:41,8.6,0.9,0.0,0.0,0.0,70.0,2.0,36.0,25.0,77.2,107.5,93.4,57.2,13.0,8.0,6773.0,297691.67,71.8,235.0,244.0,-9.0,103.8,73.1,0.0,No,Yes,Sunny,Summer,,117.5,122.9,Balanced,Medium,Attendance Monitoring,Completed,2024-06-15T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-16,Sunday,6.0,2.0,2024.0,Night,Evening,Present,23:24,08:30,8.0,1.1,0.0,0.0,0.0,71.0,2.0,40.0,27.0,77.4,97.3,87.3,56.4,13.0,8.0,6702.0,309870.06,69.5,243.0,239.0,4.0,98.4,72.8,0.0,No,Yes,Rainy,Summer,,121.9,118.0,Balanced,Medium,Attendance Monitoring,Completed,2024-06-16T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-17,Monday,6.0,2.0,2024.0,Evening,Evening,Present,15:08,23:50,7.6,1.1,0.0,0.0,0.0,71.4,2.0,39.0,27.0,77.5,91.0,87.1,58.2,13.0,8.0,6294.0,248879.09,66.5,236.0,233.0,3.0,98.7,76.5,0.0,No,No,Cloudy,Summer,,114.4,110.4,Balanced,Medium,Attendance Monitoring,Completed,2024-06-17T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-18,Tuesday,6.0,2.0,2024.0,Rotational,Evening,Remote Work,16:39,01:15,7.7,0.9,0.0,5.0,0.0,73.9,2.0,36.0,26.0,77.6,99.7,87.0,62.8,13.0,8.0,6372.0,262121.64,64.6,236.0,236.0,0.0,100.0,75.7,0.0,No,No,Cloudy,Summer,,109.8,108.3,Balanced,Medium,Attendance Monitoring,Completed,2024-06-18T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-19,Wednesday,6.0,2.0,2024.0,Evening,Evening,Remote Work,15:22,00:26,8.5,0.7,0.0,0.0,8.0,69.4,2.0,39.0,26.0,77.8,102.2,90.5,54.4,13.0,8.0,6408.0,258528.65,69.8,234.0,237.0,-3.0,101.3,70.0,0.0,No,No,Cloudy,Summer,,106.9,113.7,Balanced,Medium,Attendance Monitoring,Completed,2024-06-19T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-20,Thursday,6.0,2.0,2024.0,Evening,Evening,Present,15:06,23:42,7.4,1.2,0.0,0.0,0.0,75.8,3.0,38.0,29.0,77.9,87.8,83.1,68.1,13.0,8.0,6520.0,264593.88,69.8,236.0,242.0,-6.0,102.5,70.9,0.0,No,No,Sunny,Summer,,112.4,113.8,Balanced,Medium,Attendance Monitoring,Completed,2024-06-20T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-21,Friday,6.0,2.0,2024.0,Evening,Evening,Present,15:06,01:48,9.5,1.2,0.0,0.0,0.0,71.8,2.0,37.0,25.0,78.0,116.6,106.2,57.1,13.0,8.0,6417.0,294351.59,70.0,241.0,241.0,0.0,100.0,72.4,0.0,No,No,Sunny,Summer,,106.5,112.9,Balanced,Medium,Attendance Monitoring,Completed,2024-06-21T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-22,Saturday,6.0,2.0,2024.0,Night,Evening,Present,23:18,08:24,8.3,0.8,0.0,0.0,0.0,73.1,2.0,39.0,28.0,78.2,101.5,88.3,61.7,13.0,8.0,6744.0,292994.67,73.1,241.0,243.0,-2.0,100.8,72.8,0.0,No,Yes,Cloudy,Summer,,122.9,119.6,Balanced,Medium,Attendance Monitoring,Completed,2024-06-22T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-23,Sunday,6.0,2.0,2024.0,Evening,Evening,Present,15:27,00:45,8.4,0.9,0.0,0.0,0.0,73.7,2.0,35.0,24.0,78.3,105.4,91.3,59.5,13.0,8.0,6731.0,315658.08,70.8,231.0,241.0,-10.0,104.3,76.1,0.0,No,Yes,Rainy,Summer,,118.0,118.8,Balanced,Medium,Attendance Monitoring,Completed,2024-06-23T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-24,Monday,6.0,2.0,2024.0,Evening,Evening,Leave,,,,,,,,,,0.0,0.0,77.8,,,,12.0,8.0,6314.0,269182.38,66.7,239.0,235.0,4.0,98.3,72.9,0.0,No,No,Sunny,Summer,,110.4,109.6,Balanced,Medium,Attendance Monitoring,Completed,2024-06-24T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-25,Tuesday,6.0,2.0,2024.0,Evening,Evening,Absent,,,,,,,,,,0.0,0.0,77.4,,,,12.0,9.0,6365.0,261301.92,67.8,239.0,240.0,-1.0,100.4,74.9,0.0,No,No,Cloudy,Summer,,108.3,110.4,Balanced,Medium,Attendance Monitoring,Completed,2024-06-25T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-26,Wednesday,6.0,2.0,2024.0,Evening,Evening,Present,15:38,00:44,8.1,1.0,0.0,12.0,0.0,73.4,2.0,39.0,29.0,77.5,101.9,89.5,64.2,12.0,9.0,6405.0,280685.05,67.4,233.0,241.0,-8.0,103.4,74.4,0.0,No,No,Cloudy,Summer,,113.7,113.5,Balanced,Medium,Attendance Monitoring,Completed,2024-06-26T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-27,Thursday,6.0,2.0,2024.0,Evening,Evening,Present,15:23,23:17,7.2,0.7,0.0,9.0,0.0,69.2,2.0,34.0,24.0,77.7,85.3,76.4,57.5,12.0,9.0,6368.0,264377.52,67.6,225.0,234.0,-9.0,104.0,73.5,0.0,No,No,Sunny,Summer,,113.8,109.5,Balanced,Medium,Attendance Monitoring,Completed,2024-06-27T23:59:00Z
EMP0022,William,Crawford,Male,1986-09-05,38.0,Finance,Finance Analyst,Full-Time,2015-07-07,11.0,Team Delta,Patricia Doyle,Manchester Fulfilment Centre (MAN1),Manchester,william.crawford@nexafreight.co.uk,+44 4109605217,2024-06-28,Friday,6.0,2.0,2024.0,Morning,Evening,Remote Work,07:25,15:55,7.4,1.1,0.0,6.0,0.0,76.4,3.0,35.0,28.0,77.8,95.6,83.3,71.9,12.0,9.0,6427.0,248673.1,65.4,226.0,235.0,-9.0,104.0,76.8,0.0,No,No,Sunny,Summer,,112.9,112.7,Balanced,Medium,Attendance Monitoring,Completed,2024-06-28T23:59:00Z
